order_id,hub_id,hub_strategy,traffic_condition,scenario,time,distance,cost,co2,modes_used
128,4,nearest,Off-Peak,Road + Metro,0.0876,0.0438,131.37,0.0053,road
128,4,nearest,Off-Peak,Road + Waterbus,0.0876,0.0438,131.37,0.0053,road
128,4,nearest,Off-Peak,Full Multimodal,0.0876,0.0438,131.37,0.0053,road
128,4,nearest,Peak,Road Only,0.219,0.0438,131.37,0.0053,road
128,4,nearest,Peak,Road + Metro,0.219,0.0438,131.37,0.0053,road
128,4,nearest,Peak,Road + Waterbus,0.219,0.0438,131.37,0.0053,road
128,4,nearest,Peak,Full Multimodal,0.219,0.0438,131.37,0.0053,road
128,1,centralized,Off-Peak,Central Road Only,6.4823,3.2411,9723.43,0.3889,road
128,1,centralized,Off-Peak,Central Road + Metro,6.4823,3.2411,9723.43,0.3889,road
128,1,centralized,Off-Peak,Central Road + Waterbus,6.4823,3.2411,9723.43,0.3889,road
128,1,centralized,Off-Peak,Central Full Multimodal,6.4823,3.2411,9723.43,0.3889,road
128,1,centralized,Peak,Central Road Only,16.2057,3.2411,9723.43,0.3889,road
128,1,centralized,Peak,Central Road + Metro,13.4029,3.309,19207.33,0.2035,metro+road+transfer
128,1,centralized,Peak,Central Road + Waterbus,16.2057,3.2411,9723.43,0.3889,road
128,1,centralized,Peak,Central Full Multimodal,13.4029,3.309,19207.33,0.2035,metro+road+transfer
129,4,nearest,Off-Peak,Road Only,6.4154,3.2077,9623.05,0.3849,road
129,4,nearest,Off-Peak,Road + Metro,6.4154,3.2077,9623.05,0.3849,road
129,4,nearest,Off-Peak,Road + Waterbus,6.4154,3.2077,9623.05,0.3849,road
129,4,nearest,Off-Peak,Full Multimodal,6.4154,3.2077,9623.05,0.3849,road
129,4,nearest,Peak,Road Only,16.0384,3.2077,9623.05,0.3849,road
129,4,nearest,Peak,Road + Metro,16.0384,3.2077,9623.05,0.3849,road
129,4,nearest,Peak,Road + Waterbus,16.0384,3.2077,9623.05,0.3849,road
129,4,nearest,Peak,Full Multimodal,16.0384,3.2077,9623.05,0.3849,road
129,1,centralized,Off-Peak,Central Road Only,7.496,3.748,11243.99,0.4498,road
129,1,centralized,Off-Peak,Central Road + Metro,7.496,3.748,11243.99,0.4498,road
129,1,centralized,Off-Peak,Central Road + Waterbus,7.496,3.748,11243.99,0.4498,road
129,1,centralized,Off-Peak,Central Full Multimodal,7.496,3.748,11243.99,0.4498,road
129,1,centralized,Peak,Central Road Only,18.74,3.748,11243.99,0.4498,road
129,1,centralized,Peak,Central Road + Metro,18.74,3.748,11243.99,0.4498,road
129,1,centralized,Peak,Central Road + Waterbus,18.74,3.748,11243.99,0.4498,road
129,1,centralized,Peak,Central Full Multimodal,18.74,3.748,11243.99,0.4498,road
130,4,nearest,Off-Peak,Road Only,6.4154,3.2077,9623.05,0.3849,road
130,4,nearest,Off-Peak,Road + Metro,6.4154,3.2077,9623.05,0.3849,road
130,4,nearest,Off-Peak,Road + Waterbus,6.4154,3.2077,9623.05,0.3849,road
130,4,nearest,Off-Peak,Full Multimodal,6.4154,3.2077,9623.05,0.3849,road
130,4,nearest,Peak,Road Only,16.0384,3.2077,9623.05,0.3849,road
130,4,nearest,Peak,Road + Metro,16.0384,3.2077,9623.05,0.3849,road
130,4,nearest,Peak,Road + Waterbus,16.0384,3.2077,9623.05,0.3849,road
130,4,nearest,Peak,Full Multimodal,16.0384,3.2077,9623.05,0.3849,road
130,1,centralized,Off-Peak,Central Road Only,7.496,3.748,11243.99,0.4498,road
130,1,centralized,Off-Peak,Central Road + Metro,7.496,3.748,11243.99,0.4498,road
130,1,centralized,Off-Peak,Central Road + Waterbus,7.496,3.748,11243.99,0.4498,road
130,1,centralized,Off-Peak,Central Full Multimodal,7.496,3.748,11243.99,0.4498,road
130,1,centralized,Peak,Central Road Only,18.74,3.748,11243.99,0.4498,road
130,1,centralized,Peak,Central Road + Metro,18.74,3.748,11243.99,0.4498,road
130,1,centralized,Peak,Central Road + Waterbus,18.74,3.748,11243.99,0.4498,road
130,1,centralized,Peak,Central Full Multimodal,18.74,3.748,11243.99,0.4498,road
131,4,nearest,Off-Peak,Road Only,6.6793,3.3397,10018.95,0.4008,road
131,4,nearest,Off-Peak,Road + Metro,6.6793,3.3397,10018.95,0.4008,road
131,4,nearest,Off-Peak,Road + Waterbus,6.6793,3.3397,10018.95,0.4008,road
131,4,nearest,Off-Peak,Full Multimodal,6.6793,3.3397,10018.95,0.4008,road
131,4,nearest,Peak,Road Only,16.6983,3.3397,10018.95,0.4008,road
131,4,nearest,Peak,Road + Metro,16.6983,3.3397,10018.95,0.4008,road
131,4,nearest,Peak,Road + Waterbus,16.6983,3.3397,10018.95,0.4008,road
131,4,nearest,Peak,Full Multimodal,16.6983,3.3397,10018.95,0.4008,road
131,1,centralized,Off-Peak,Central Road Only,7.7599,3.88,11639.89,0.4656,road
131,1,centralized,Off-Peak,Central Road + Metro,7.7599,3.88,11639.89,0.4656,road
131,1,centralized,Off-Peak,Central Road + Waterbus,7.7599,3.88,11639.89,0.4656,road
131,1,centralized,Off-Peak,Central Full Multimodal,7.7599,3.88,11639.89,0.4656,road
131,1,centralized,Peak,Central Road Only,19.3998,3.88,11639.89,0.4656,road
131,1,centralized,Peak,Central Road + Metro,19.3998,3.88,11639.89,0.4656,road
131,1,centralized,Peak,Central Road + Waterbus,19.3998,3.88,11639.89,0.4656,road
131,1,centralized,Peak,Central Full Multimodal,19.3998,3.88,11639.89,0.4656,road
132,4,nearest,Off-Peak,Road Only,6.4154,3.2077,9623.05,0.3849,road
132,4,nearest,Off-Peak,Road + Metro,6.4154,3.2077,9623.05,0.3849,road
132,4,nearest,Off-Peak,Road + Waterbus,6.4154,3.2077,9623.05,0.3849,road
132,4,nearest,Off-Peak,Full Multimodal,6.4154,3.2077,9623.05,0.3849,road
132,4,nearest,Peak,Road Only,16.0384,3.2077,9623.05,0.3849,road
132,4,nearest,Peak,Road + Metro,16.0384,3.2077,9623.05,0.3849,road
132,4,nearest,Peak,Road + Waterbus,16.0384,3.2077,9623.05,0.3849,road
132,4,nearest,Peak,Full Multimodal,16.0384,3.2077,9623.05,0.3849,road
132,1,centralized,Off-Peak,Central Road Only,7.496,3.748,11243.99,0.4498,road
132,1,centralized,Off-Peak,Central Road + Metro,7.496,3.748,11243.99,0.4498,road
132,1,centralized,Off-Peak,Central Road + Waterbus,7.496,3.748,11243.99,0.4498,road
132,1,centralized,Off-Peak,Central Full Multimodal,7.496,3.748,11243.99,0.4498,road
132,1,centralized,Peak,Central Road Only,18.74,3.748,11243.99,0.4498,road
132,1,centralized,Peak,Central Road + Metro,18.74,3.748,11243.99,0.4498,road
132,1,centralized,Peak,Central Road + Waterbus,18.74,3.748,11243.99,0.4498,road
132,1,centralized,Peak,Central Full Multimodal,18.74,3.748,11243.99,0.4498,road
133,4,nearest,Off-Peak,Road Only,6.4154,3.2077,9623.05,0.3849,road
133,4,nearest,Off-Peak,Road + Metro,6.4154,3.2077,9623.05,0.3849,road
133,4,nearest,Off-Peak,Road + Waterbus,6.4154,3.2077,9623.05,0.3849,road
133,4,nearest,Off-Peak,Full Multimodal,6.4154,3.2077,9623.05,0.3849,road
133,4,nearest,Peak,Road Only,16.0384,3.2077,9623.05,0.3849,road
133,4,nearest,Peak,Road + Metro,16.0384,3.2077,9623.05,0.3849,road
133,4,nearest,Peak,Road + Waterbus,16.0384,3.2077,9623.05,0.3849,road
133,4,nearest,Peak,Full Multimodal,16.0384,3.2077,9623.05,0.3849,road
133,1,centralized,Off-Peak,Central Road Only,7.496,3.748,11243.99,0.4498,road
133,1,centralized,Off-Peak,Central Road + Metro,7.496,3.748,11243.99,0.4498,road
133,1,centralized,Off-Peak,Central Road + Waterbus,7.496,3.748,11243.99,0.4498,road
133,1,centralized,Off-Peak,Central Full Multimodal,7.496,3.748,11243.99,0.4498,road
133,1,centralized,Peak,Central Road Only,18.74,3.748,11243.99,0.4498,road
133,1,centralized,Peak,Central Road + Metro,18.74,3.748,11243.99,0.4498,road
133,1,centralized,Peak,Central Road + Waterbus,18.74,3.748,11243.99,0.4498,road
133,1,centralized,Peak,Central Full Multimodal,18.74,3.748,11243.99,0.4498,road
134,4,nearest,Off-Peak,Road Only,6.4154,3.2077,9623.05,0.3849,road
134,4,nearest,Off-Peak,Road + Metro,6.4154,3.2077,9623.05,0.3849,road
134,4,nearest,Off-Peak,Road + Waterbus,6.4154,3.2077,9623.05,0.3849,road
134,4,nearest,Off-Peak,Full Multimodal,6.4154,3.2077,9623.05,0.3849,road
134,4,nearest,Peak,Road Only,16.0384,3.2077,9623.05,0.3849,road
134,4,nearest,Peak,Road + Metro,16.0384,3.2077,9623.05,0.3849,road
134,4,nearest,Peak,Road + Waterbus,16.0384,3.2077,9623.05,0.3849,road
134,4,nearest,Peak,Full Multimodal,16.0384,3.2077,9623.05,0.3849,road
134,1,centralized,Off-Peak,Central Road Only,7.496,3.748,11243.99,0.4498,road
134,1,centralized,Off-Peak,Central Road + Metro,7.496,3.748,11243.99,0.4498,road
134,1,centralized,Off-Peak,Central Road + Waterbus,7.496,3.748,11243.99,0.4498,road
134,1,centralized,Off-Peak,Central Full Multimodal,7.496,3.748,11243.99,0.4498,road
134,1,centralized,Peak,Central Road Only,18.74,3.748,11243.99,0.4498,road
134,1,centralized,Peak,Central Road + Metro,18.74,3.748,11243.99,0.4498,road
134,1,centralized,Peak,Central Road + Waterbus,18.74,3.748,11243.99,0.4498,road
134,1,centralized,Peak,Central Full Multimodal,18.74,3.748,11243.99,0.4498,road
135,4,nearest,Off-Peak,Road Only,0.2155,0.1078,323.3,0.0129,road
135,4,nearest,Off-Peak,Road + Metro,0.2155,0.1078,323.3,0.0129,road
135,4,nearest,Off-Peak,Road + Waterbus,0.2155,0.1078,323.3,0.0129,road
135,4,nearest,Off-Peak,Full Multimodal,0.2155,0.1078,323.3,0.0129,road
135,4,nearest,Peak,Road Only,0.5388,0.1078,323.3,0.0129,road
135,4,nearest,Peak,Road + Metro,0.5388,0.1078,323.3,0.0129,road
135,4,nearest,Peak,Road + Waterbus,0.5388,0.1078,323.3,0.0129,road
135,4,nearest,Peak,Full Multimodal,0.5388,0.1078,323.3,0.0129,road
135,1,centralized,Off-Peak,Central Road Only,6.3543,3.1772,9531.5,0.3813,road
135,1,centralized,Off-Peak,Central Road + Metro,6.3543,3.1772,9531.5,0.3813,road
135,1,centralized,Off-Peak,Central Road + Waterbus,6.3543,3.1772,9531.5,0.3813,road
135,1,centralized,Off-Peak,Central Full Multimodal,6.3543,3.1772,9531.5,0.3813,road
135,1,centralized,Peak,Central Road Only,15.8858,3.1772,9531.5,0.3813,road
135,1,centralized,Peak,Central Road + Metro,13.0831,3.245,19015.41,0.1958,metro+road+transfer
135,1,centralized,Peak,Central Road + Waterbus,15.8858,3.1772,9531.5,0.3813,road
135,1,centralized,Peak,Central Full Multimodal,13.0831,3.245,19015.41,0.1958,metro+road+transfer
136,1,centralized,Off-Peak,Central Road Only,6.5699,3.2849,9854.8,0.3942,road
136,1,centralized,Off-Peak,Central Road + Metro,6.5699,3.2849,9854.8,0.3942,road
136,1,centralized,Off-Peak,Central Road + Waterbus,6.5699,3.2849,9854.8,0.3942,road
136,1,centralized,Off-Peak,Central Full Multimodal,6.5699,3.2849,9854.8,0.3942,road
136,1,centralized,Peak,Central Road Only,16.4247,3.2849,9854.8,0.3942,road
136,1,centralized,Peak,Central Road + Metro,13.6219,3.3528,19338.71,0.2088,metro+road+transfer
136,1,centralized,Peak,Central Road + Waterbus,16.4247,3.2849,9854.8,0.3942,road
136,1,centralized,Peak,Central Full Multimodal,13.6219,3.3528,19338.71,0.2088,metro+road+transfer
137,4,nearest,Off-Peak,Road Only,5.6402,2.8201,8460.31,0.3384,road
137,4,nearest,Off-Peak,Road + Metro,5.6402,2.8201,8460.31,0.3384,road
137,4,nearest,Off-Peak,Road + Waterbus,5.6402,2.8201,8460.31,0.3384,road
137,4,nearest,Off-Peak,Full Multimodal,5.6402,2.8201,8460.31,0.3384,road
137,4,nearest,Peak,Road Only,14.1005,2.8201,8460.31,0.3384,road
137,4,nearest,Peak,Road + Metro,14.1005,2.8201,8460.31,0.3384,road
137,4,nearest,Peak,Road + Waterbus,14.1005,2.8201,8460.31,0.3384,road
137,4,nearest,Peak,Full Multimodal,14.1005,2.8201,8460.31,0.3384,road
137,1,centralized,Off-Peak,Central Road Only,6.7208,3.3604,10081.25,0.4032,road
137,1,centralized,Off-Peak,Central Road + Metro,6.7208,3.3604,10081.25,0.4032,road
137,1,centralized,Off-Peak,Central Road + Waterbus,6.7208,3.3604,10081.25,0.4032,road
137,1,centralized,Off-Peak,Central Full Multimodal,6.7208,3.3604,10081.25,0.4032,road
137,1,centralized,Peak,Central Road Only,16.8021,3.3604,10081.25,0.4032,road
137,1,centralized,Peak,Central Road + Metro,16.8021,3.3604,10081.25,0.4032,road
137,1,centralized,Peak,Central Road + Waterbus,16.8021,3.3604,10081.25,0.4032,road
137,1,centralized,Peak,Central Full Multimodal,16.8021,3.3604,10081.25,0.4032,road
138,4,nearest,Off-Peak,Road Only,6.3013,3.1506,9451.89,0.3781,road
138,4,nearest,Off-Peak,Road + Metro,6.3013,3.1506,9451.89,0.3781,road
138,4,nearest,Off-Peak,Road + Waterbus,6.3013,3.1506,9451.89,0.3781,road
138,4,nearest,Off-Peak,Full Multimodal,6.3013,3.1506,9451.89,0.3781,road
138,4,nearest,Peak,Road Only,15.7532,3.1506,9451.89,0.3781,road
138,4,nearest,Peak,Road + Metro,15.7532,3.1506,9451.89,0.3781,road
138,4,nearest,Peak,Road + Waterbus,15.7532,3.1506,9451.89,0.3781,road
138,4,nearest,Peak,Full Multimodal,15.7532,3.1506,9451.89,0.3781,road
138,1,centralized,Off-Peak,Central Road Only,7.3819,3.6909,11072.83,0.4429,road
138,1,centralized,Off-Peak,Central Road + Metro,7.3819,3.6909,11072.83,0.4429,road
138,1,centralized,Off-Peak,Central Road + Waterbus,7.3819,3.6909,11072.83,0.4429,road
138,1,centralized,Off-Peak,Central Full Multimodal,7.3819,3.6909,11072.83,0.4429,road
138,1,centralized,Peak,Central Road Only,18.4547,3.6909,11072.83,0.4429,road
138,1,centralized,Peak,Central Road + Metro,18.4547,3.6909,11072.83,0.4429,road
138,1,centralized,Peak,Central Road + Waterbus,18.4547,3.6909,11072.83,0.4429,road
138,1,centralized,Peak,Central Full Multimodal,18.4547,3.6909,11072.83,0.4429,road
139,4,nearest,Off-Peak,Road Only,6.4154,3.2077,9623.05,0.3849,road
139,4,nearest,Off-Peak,Road + Metro,6.4154,3.2077,9623.05,0.3849,road
139,4,nearest,Off-Peak,Road + Waterbus,6.4154,3.2077,9623.05,0.3849,road
139,4,nearest,Off-Peak,Full Multimodal,6.4154,3.2077,9623.05,0.3849,road
139,4,nearest,Peak,Road Only,16.0384,3.2077,9623.05,0.3849,road
139,4,nearest,Peak,Road + Metro,16.0384,3.2077,9623.05,0.3849,road
139,4,nearest,Peak,Road + Waterbus,16.0384,3.2077,9623.05,0.3849,road
139,4,nearest,Peak,Full Multimodal,16.0384,3.2077,9623.05,0.3849,road
139,1,centralized,Off-Peak,Central Road Only,7.496,3.748,11243.99,0.4498,road
139,1,centralized,Off-Peak,Central Road + Metro,7.496,3.748,11243.99,0.4498,road
139,1,centralized,Off-Peak,Central Road + Waterbus,7.496,3.748,11243.99,0.4498,road
139,1,centralized,Off-Peak,Central Full Multimodal,7.496,3.748,11243.99,0.4498,road
139,1,centralized,Peak,Central Road Only,18.74,3.748,11243.99,0.4498,road
139,1,centralized,Peak,Central Road + Metro,18.74,3.748,11243.99,0.4498,road
139,1,centralized,Peak,Central Road + Waterbus,18.74,3.748,11243.99,0.4498,road
139,1,centralized,Peak,Central Full Multimodal,18.74,3.748,11243.99,0.4498,road
140,4,nearest,Off-Peak,Road Only,6.4154,3.2077,9623.05,0.3849,road
140,4,nearest,Off-Peak,Road + Metro,6.4154,3.2077,9623.05,0.3849,road
140,4,nearest,Off-Peak,Road + Waterbus,6.4154,3.2077,9623.05,0.3849,road
140,4,nearest,Off-Peak,Full Multimodal,6.4154,3.2077,9623.05,0.3849,road
140,4,nearest,Peak,Road Only,16.0384,3.2077,9623.05,0.3849,road
140,4,nearest,Peak,Road + Metro,16.0384,3.2077,9623.05,0.3849,road
140,4,nearest,Peak,Road + Waterbus,16.0384,3.2077,9623.05,0.3849,road
140,4,nearest,Peak,Full Multimodal,16.0384,3.2077,9623.05,0.3849,road
140,1,centralized,Off-Peak,Central Road Only,7.496,3.748,11243.99,0.4498,road
140,1,centralized,Off-Peak,Central Road + Metro,7.496,3.748,11243.99,0.4498,road
140,1,centralized,Off-Peak,Central Road + Waterbus,7.496,3.748,11243.99,0.4498,road
140,1,centralized,Off-Peak,Central Full Multimodal,7.496,3.748,11243.99,0.4498,road
140,1,centralized,Peak,Central Road Only,18.74,3.748,11243.99,0.4498,road
140,1,centralized,Peak,Central Road + Metro,18.74,3.748,11243.99,0.4498,road
140,1,centralized,Peak,Central Road + Waterbus,18.74,3.748,11243.99,0.4498,road
140,1,centralized,Peak,Central Full Multimodal,18.74,3.748,11243.99,0.4498,road
141,1,centralized,Off-Peak,Central Road Only,6.5699,3.2849,9854.8,0.3942,road
141,1,centralized,Off-Peak,Central Road + Metro,6.5699,3.2849,9854.8,0.3942,road
141,1,centralized,Off-Peak,Central Road + Waterbus,6.5699,3.2849,9854.8,0.3942,road
141,1,centralized,Off-Peak,Central Full Multimodal,6.5699,3.2849,9854.8,0.3942,road
141,1,centralized,Peak,Central Road Only,16.4247,3.2849,9854.8,0.3942,road
141,1,centralized,Peak,Central Road + Metro,13.6219,3.3528,19338.71,0.2088,metro+road+transfer
141,1,centralized,Peak,Central Road + Waterbus,16.4247,3.2849,9854.8,0.3942,road
141,1,centralized,Peak,Central Full Multimodal,13.6219,3.3528,19338.71,0.2088,metro+road+transfer
142,1,centralized,Off-Peak,Central Road Only,6.5699,3.2849,9854.8,0.3942,road
142,1,centralized,Off-Peak,Central Road + Metro,6.5699,3.2849,9854.8,0.3942,road
142,1,centralized,Off-Peak,Central Road + Waterbus,6.5699,3.2849,9854.8,0.3942,road
142,1,centralized,Off-Peak,Central Full Multimodal,6.5699,3.2849,9854.8,0.3942,road
142,1,centralized,Peak,Central Road Only,16.4247,3.2849,9854.8,0.3942,road
142,1,centralized,Peak,Central Road + Metro,13.6219,3.3528,19338.71,0.2088,metro+road+transfer
142,1,centralized,Peak,Central Road + Waterbus,16.4247,3.2849,9854.8,0.3942,road
142,1,centralized,Peak,Central Full Multimodal,13.6219,3.3528,19338.71,0.2088,metro+road+transfer
143,2,nearest,Off-Peak,Road Only,4.3732,2.1866,6559.82,0.2624,road
143,2,nearest,Off-Peak,Road + Metro,4.3732,2.1866,6559.82,0.2624,road
143,2,nearest,Off-Peak,Road + Waterbus,4.3732,2.1866,6559.82,0.2624,road
143,2,nearest,Off-Peak,Full Multimodal,4.3732,2.1866,6559.82,0.2624,road
143,2,nearest,Peak,Road Only,10.933,2.1866,6559.82,0.2624,road
143,2,nearest,Peak,Road + Metro,10.933,2.1866,6559.82,0.2624,road
143,2,nearest,Peak,Road + Waterbus,10.933,2.1866,6559.82,0.2624,road
143,2,nearest,Peak,Full Multimodal,10.933,2.1866,6559.82,0.2624,road
143,1,centralized,Off-Peak,Central Road Only,6.094,3.047,9141.04,0.3656,road
143,1,centralized,Off-Peak,Central Road + Metro,6.094,3.047,9141.04,0.3656,road
143,1,centralized,Off-Peak,Central Road + Waterbus,6.094,3.047,9141.04,0.3656,road
143,1,centralized,Off-Peak,Central Full Multimodal,6.094,3.047,9141.04,0.3656,road
143,1,centralized,Peak,Central Road Only,15.2351,3.047,9141.04,0.3656,road
143,1,centralized,Peak,Central Road + Metro,12.4323,3.1148,18624.95,0.1802,metro+road+transfer
143,1,centralized,Peak,Central Road + Waterbus,15.2351,3.047,9141.04,0.3656,road
143,1,centralized,Peak,Central Full Multimodal,12.4323,3.1148,18624.95,0.1802,metro+road+transfer
144,4,nearest,Off-Peak,Road Only,0.063,0.0315,94.53,0.0038,road
144,4,nearest,Off-Peak,Road + Metro,0.063,0.0315,94.53,0.0038,road
144,4,nearest,Off-Peak,Road + Waterbus,0.063,0.0315,94.53,0.0038,road
144,4,nearest,Off-Peak,Full Multimodal,0.063,0.0315,94.53,0.0038,road
144,4,nearest,Peak,Road Only,0.1575,0.0315,94.53,0.0038,road
144,4,nearest,Peak,Road + Metro,0.1575,0.0315,94.53,0.0038,road
144,4,nearest,Peak,Road + Waterbus,0.1575,0.0315,94.53,0.0038,road
144,4,nearest,Peak,Full Multimodal,0.1575,0.0315,94.53,0.0038,road
144,1,centralized,Off-Peak,Central Road Only,6.5068,3.2534,9760.27,0.3904,road
144,1,centralized,Off-Peak,Central Road + Metro,6.5068,3.2534,9760.27,0.3904,road
144,1,centralized,Off-Peak,Central Road + Waterbus,6.5068,3.2534,9760.27,0.3904,road
144,1,centralized,Off-Peak,Central Full Multimodal,6.5068,3.2534,9760.27,0.3904,road
144,1,centralized,Peak,Central Road Only,16.2671,3.2534,9760.27,0.3904,road
144,1,centralized,Peak,Central Road + Metro,13.4644,3.3212,19244.18,0.205,metro+road+transfer
144,1,centralized,Peak,Central Road + Waterbus,16.2671,3.2534,9760.27,0.3904,road
144,1,centralized,Peak,Central Full Multimodal,13.4644,3.3212,19244.18,0.205,metro+road+transfer
145,4,nearest,Off-Peak,Road Only,0.0876,0.0438,131.37,0.0053,road
145,4,nearest,Off-Peak,Road + Metro,0.0876,0.0438,131.37,0.0053,road
145,4,nearest,Off-Peak,Road + Waterbus,0.0876,0.0438,131.37,0.0053,road
145,4,nearest,Off-Peak,Full Multimodal,0.0876,0.0438,131.37,0.0053,road
145,4,nearest,Peak,Road Only,0.219,0.0438,131.37,0.0053,road
145,4,nearest,Peak,Road + Metro,0.219,0.0438,131.37,0.0053,road
145,4,nearest,Peak,Road + Waterbus,0.219,0.0438,131.37,0.0053,road
145,4,nearest,Peak,Full Multimodal,0.219,0.0438,131.37,0.0053,road
145,1,centralized,Off-Peak,Central Road Only,6.4823,3.2411,9723.43,0.3889,road
145,1,centralized,Off-Peak,Central Road + Metro,6.4823,3.2411,9723.43,0.3889,road
145,1,centralized,Off-Peak,Central Road + Waterbus,6.4823,3.2411,9723.43,0.3889,road
145,1,centralized,Off-Peak,Central Full Multimodal,6.4823,3.2411,9723.43,0.3889,road
145,1,centralized,Peak,Central Road Only,16.2057,3.2411,9723.43,0.3889,road
145,1,centralized,Peak,Central Road + Metro,13.4029,3.309,19207.33,0.2035,metro+road+transfer
145,1,centralized,Peak,Central Road + Waterbus,16.2057,3.2411,9723.43,0.3889,road
145,1,centralized,Peak,Central Full Multimodal,13.4029,3.309,19207.33,0.2035,metro+road+transfer
146,4,nearest,Off-Peak,Road Only,6.6793,3.3397,10018.95,0.4008,road
146,4,nearest,Off-Peak,Road + Metro,6.6793,3.3397,10018.95,0.4008,road
146,4,nearest,Off-Peak,Road + Waterbus,6.6793,3.3397,10018.95,0.4008,road
146,4,nearest,Off-Peak,Full Multimodal,6.6793,3.3397,10018.95,0.4008,road
146,4,nearest,Peak,Road Only,16.6983,3.3397,10018.95,0.4008,road
146,4,nearest,Peak,Road + Metro,16.6983,3.3397,10018.95,0.4008,road
146,4,nearest,Peak,Road + Waterbus,16.6983,3.3397,10018.95,0.4008,road
146,4,nearest,Peak,Full Multimodal,16.6983,3.3397,10018.95,0.4008,road
146,1,centralized,Off-Peak,Central Road Only,7.7599,3.88,11639.89,0.4656,road
146,1,centralized,Off-Peak,Central Road + Metro,7.7599,3.88,11639.89,0.4656,road
146,1,centralized,Off-Peak,Central Road + Waterbus,7.7599,3.88,11639.89,0.4656,road
146,1,centralized,Off-Peak,Central Full Multimodal,7.7599,3.88,11639.89,0.4656,road
146,1,centralized,Peak,Central Road Only,19.3998,3.88,11639.89,0.4656,road
146,1,centralized,Peak,Central Road + Metro,19.3998,3.88,11639.89,0.4656,road
146,1,centralized,Peak,Central Road + Waterbus,19.3998,3.88,11639.89,0.4656,road
146,1,centralized,Peak,Central Full Multimodal,19.3998,3.88,11639.89,0.4656,road
147,4,nearest,Off-Peak,Road Only,6.4154,3.2077,9623.05,0.3849,road
147,4,nearest,Off-Peak,Road + Metro,6.4154,3.2077,9623.05,0.3849,road
147,4,nearest,Off-Peak,Road + Waterbus,6.4154,3.2077,9623.05,0.3849,road
147,4,nearest,Off-Peak,Full Multimodal,6.4154,3.2077,9623.05,0.3849,road
147,4,nearest,Peak,Road Only,16.0384,3.2077,9623.05,0.3849,road
147,4,nearest,Peak,Road + Metro,16.0384,3.2077,9623.05,0.3849,road
147,4,nearest,Peak,Road + Waterbus,16.0384,3.2077,9623.05,0.3849,road
147,4,nearest,Peak,Full Multimodal,16.0384,3.2077,9623.05,0.3849,road
147,1,centralized,Off-Peak,Central Road Only,7.496,3.748,11243.99,0.4498,road
147,1,centralized,Off-Peak,Central Road + Metro,7.496,3.748,11243.99,0.4498,road
147,1,centralized,Off-Peak,Central Road + Waterbus,7.496,3.748,11243.99,0.4498,road
147,1,centralized,Off-Peak,Central Full Multimodal,7.496,3.748,11243.99,0.4498,road
147,1,centralized,Peak,Central Road Only,18.74,3.748,11243.99,0.4498,road
147,1,centralized,Peak,Central Road + Metro,18.74,3.748,11243.99,0.4498,road
147,1,centralized,Peak,Central Road + Waterbus,18.74,3.748,11243.99,0.4498,road
147,1,centralized,Peak,Central Full Multimodal,18.74,3.748,11243.99,0.4498,road
148,4,nearest,Off-Peak,Road Only,0.0876,0.0438,131.37,0.0053,road
148,4,nearest,Off-Peak,Road + Metro,0.0876,0.0438,131.37,0.0053,road
148,4,nearest,Off-Peak,Road + Waterbus,0.0876,0.0438,131.37,0.0053,road
148,4,nearest,Off-Peak,Full Multimodal,0.0876,0.0438,131.37,0.0053,road
148,4,nearest,Peak,Road Only,0.219,0.0438,131.37,0.0053,road
148,4,nearest,Peak,Road + Metro,0.219,0.0438,131.37,0.0053,road
148,4,nearest,Peak,Road + Waterbus,0.219,0.0438,131.37,0.0053,road
148,4,nearest,Peak,Full Multimodal,0.219,0.0438,131.37,0.0053,road
148,1,centralized,Off-Peak,Central Road Only,6.4823,3.2411,9723.43,0.3889,road
148,1,centralized,Off-Peak,Central Road + Metro,6.4823,3.2411,9723.43,0.3889,road
148,1,centralized,Off-Peak,Central Road + Waterbus,6.4823,3.2411,9723.43,0.3889,road
148,1,centralized,Off-Peak,Central Full Multimodal,6.4823,3.2411,9723.43,0.3889,road
148,1,centralized,Peak,Central Road Only,16.2057,3.2411,9723.43,0.3889,road
148,1,centralized,Peak,Central Road + Metro,13.4029,3.309,19207.33,0.2035,metro+road+transfer
148,1,centralized,Peak,Central Road + Waterbus,16.2057,3.2411,9723.43,0.3889,road
148,1,centralized,Peak,Central Full Multimodal,13.4029,3.309,19207.33,0.2035,metro+road+transfer
149,1,centralized,Off-Peak,Central Road Only,6.5699,3.2849,9854.8,0.3942,road
149,1,centralized,Off-Peak,Central Road + Metro,6.5699,3.2849,9854.8,0.3942,road
149,1,centralized,Off-Peak,Central Road + Waterbus,6.5699,3.2849,9854.8,0.3942,road
149,1,centralized,Off-Peak,Central Full Multimodal,6.5699,3.2849,9854.8,0.3942,road
149,1,centralized,Peak,Central Road Only,16.4247,3.2849,9854.8,0.3942,road
149,1,centralized,Peak,Central Road + Metro,13.6219,3.3528,19338.71,0.2088,metro+road+transfer
149,1,centralized,Peak,Central Road + Waterbus,16.4247,3.2849,9854.8,0.3942,road
149,1,centralized,Peak,Central Full Multimodal,13.6219,3.3528,19338.71,0.2088,metro+road+transfer
150,4,nearest,Off-Peak,Road Only,6.4154,3.2077,9623.05,0.3849,road
